age,geographic_location,marital_status,number_of_dependents,occupation,employment_type,monthly_income,job_stability,total_debt,credit_score,savings_investments,monthly_fixed_expenses,monthly_variable_expenses,saving_goals_short_long_term,investment_preferences,risk_tolerance,financial_priorities,use_of_financial_management_tools,payment_history,experiences_with_financial_advising,label
25,Suburban,Single,1,Employed,Part-Time,4072.849219320145,6,18969.038345913646,778,9093.822988559652,1555.4034622848187,811.4653056912604,20036.849919417797,Cryptocurrency,High,Education,True,Good,False,Reduce Expenses
21,Suburban,Divorced,0,Employed,Contract,6787.022725917627,21,16530.210497824693,541,15648.600757470751,1041.7256140658365,396.17102325627644,752.8696733810393,Bonds,Low,Healthcare,True,Average,False,Increase Savings
66,Suburban,Divorced,1,Unemployed,Full-Time,4218.814936825967,12,12914.8072835932,594,9331.279121228918,905.3234988306424,458.9994177783933,15211.720701795228,Stocks,Low,Healthcare,False,Poor,True,Increase Savings
30,Suburban,Single,3,Student,Full-Time,9262.617679866264,9,14019.68224142564,628,8533.092145014256,1414.18902997977,761.8435763087359,38247.30902920485,Stocks,High,Travel,False,Good,True,Increase Savings
55,Suburban,Married,2,Employed,Contract,4763.781201741917,13,31734.20914396677,686,12328.88048866022,1501.0192994181996,1072.9164809448134,16494.245488957087,Real Estate,Low,Education,True,Average,False,Reduce Expenses
63,Urban,Single,2,Unemployed,Contract,3842.616351251087,22,0.0,577,16603.90095314858,1201.5349129682654,1166.6725244885777,29244.141056527867,Cryptocurrency,Medium,Travel,False,Poor,False,Reduce Expenses
66,Suburban,Divorced,4,Retired,Intern,3542.604053582564,3,2221.7277898087923,493,16467.002552557016,781.2175745692103,1051.6415251634546,21520.06002083151,Real Estate,Medium,Save for House,True,Poor,True,Increase Savings
63,Suburban,Divorced,1,Unemployed,Part-Time,7377.643869275062,9,41011.66468220271,447,16207.667934161072,1764.9119160671248,881.1942425481477,38159.42314158251,Bonds,Low,Healthcare,False,Poor,False,Invest in Stocks
36,Rural,Single,1,Student,Full-Time,3939.7511011148695,12,8363.546967042625,451,19181.800941967813,2079.170236053788,892.0373037068234,19575.258134407886,Stocks,Low,Retirement,True,Average,False,Increase Savings
69,Urban,Widowed,0,Employed,Intern,2178.356795768059,27,3086.2757877703298,627,10409.242037259139,1882.090965940217,879.5753445070953,39585.257323880134,None,Low,Retirement,True,Average,True,Increase Savings
67,Urban,Married,3,Unemployed,Part-Time,2942.955007309905,27,17491.273816596797,837,10573.19474269622,1524.1413216724702,747.5122131664684,27544.091305190566,Stocks,Low,Retirement,False,Average,True,Reduce Expenses
25,Rural,Married,2,Self-Employed,Part-Time,2073.2072875674803,12,8775.521583830046,453,9343.383755237333,2008.8924368634634,513.139177688163,10267.61545128191,Real Estate,High,Travel,False,Average,False,Invest in Stocks
44,Suburban,Divorced,2,Employed,Contract,4653.219315996386,14,24393.060938884326,504,2851.7428356847886,281.43755671704776,374.0903121680798,19635.78929526989,Bonds,Medium,Education,True,Poor,True,Increase Savings
67,Urban,Divorced,4,Employed,Intern,6520.841001648769,2,2055.022476930648,645,5676.900049870982,2190.4129957678088,549.6902835351821,3750.7558906832055,Stocks,Low,Travel,False,Poor,True,Invest in Stocks
64,Suburban,Divorced,1,Self-Employed,Full-Time,3630.0130857752893,2,42486.517710369924,523,7691.767067143115,1264.5949490800836,938.2729869221887,21996.044594648647,Bonds,Low,Retirement,False,Average,True,Invest in Stocks
47,Rural,Single,0,Employed,Contract,5963.655861637549,12,336.0468982299499,562,18448.59848917302,1519.9473086362275,1135.994170656222,21743.652022439503,Stocks,Low,Education,True,Average,True,Reduce Expenses
21,Urban,Divorced,4,Retired,Intern,3802.1589003726085,9,18740.801224326064,544,12770.945307778264,2419.564729540947,1033.684330541364,3200.2724987682122,None,Low,Education,True,Poor,False,Reduce Expenses
28,Suburban,Divorced,4,Retired,Contract,11438.611955142107,16,20837.31224183731,398,4659.623420034951,2021.2880661025802,890.2435521039254,12334.796986737101,None,Low,Education,True,Poor,True,Invest in Stocks
38,Urban,Divorced,4,Student,Part-Time,8399.049223868327,1,23695.87964545944,503,7013.663555491743,2196.6557670809243,903.0383370565286,14651.130728534528,Stocks,High,Travel,False,Good,True,Invest in Stocks
60,Urban,Married,0,Student,Full-Time,6723.865722243198,11,19090.901568708872,711,3064.413541095635,1328.719478720206,685.8875660787717,34080.514389584176,Stocks,High,Travel,False,Average,True,Increase Savings
19,Suburban,Married,0,Unemployed,Intern,4229.203541245445,24,19913.30975915481,472,5557.608020479371,1010.9068374389697,609.3681197221761,12446.177550998178,Cryptocurrency,High,Education,False,Good,True,Reduce Expenses
38,Suburban,Widowed,1,Unemployed,Intern,6030.513905921845,27,18949.96451375055,668,8334.304731868016,1547.833261115249,602.5108333653228,18813.211206720418,Bonds,High,Save for House,True,Average,True,Increase Savings
34,Urban,Widowed,0,Retired,Contract,3860.9845588243898,27,39585.25276954418,355,15817.40021992228,1451.851782570078,190.82320964904488,23564.50990453437,Real Estate,Low,Healthcare,True,Poor,False,Invest in Stocks
60,Rural,Divorced,4,Employed,Intern,4695.281769651218,22,18119.018665822896,453,6499.100653209902,1414.3204812668268,402.6583338572754,32676.540321034714,Bonds,Medium,Save for House,False,Poor,True,Invest in Stocks
68,Urban,Married,1,Self-Employed,Part-Time,6219.91274670605,22,34453.29807452088,542,11106.903285082699,1385.424833131451,652.8726770967919,36643.7026823866,Stocks,High,Healthcare,False,Poor,False,Invest in Stocks
46,Rural,Married,4,Retired,Full-Time,5348.4459381877905,4,9016.027578036039,325,11120.014242634288,558.0987719324959,972.4676670851204,25948.349383207897,None,High,Education,False,Poor,False,Invest in Stocks
44,Urban,Married,4,Student,Contract,5725.7789876217485,21,19963.71813085825,739,12576.780912508311,764.9132642433839,1087.696090408447,21554.91154407899,Real Estate,Medium,Save for House,False,Average,True,Invest in Stocks
41,Suburban,Married,2,Student,Full-Time,4840.301463377722,10,18047.444208593504,487,24350.28611669843,1318.1548832692313,628.6575120305486,10830.795762840717,None,High,Travel,False,Poor,False,Increase Savings
66,Rural,Widowed,0,Student,Part-Time,2335.6252166863082,23,35007.06529493617,596,11654.643762109828,1199.809752905918,697.8247238625685,8378.76120561038,None,Low,Travel,True,Poor,True,Reduce Expenses
20,Rural,Single,2,Self-Employed,Intern,5903.111210147402,2,11200.971690220673,349,13753.61485010504,1575.0990308248302,1258.0180698078655,15892.359417849815,Cryptocurrency,Medium,Education,True,Good,False,Increase Savings
56,Urban,Married,2,Student,Intern,9377.478362389633,26,9624.161952142413,377,6940.901718798452,797.4360340881339,332.0125863279688,21816.08582925799,Real Estate,Medium,Travel,True,Poor,False,Increase Savings
27,Urban,Married,4,Student,Part-Time,5923.00450273225,2,17658.793784661957,712,8733.764026128363,1021.6768801452861,803.7099861897265,18235.78802882065,None,Low,Save for House,False,Poor,True,Increase Savings
20,Rural,Married,0,Unemployed,Contract,7340.131267640929,0,19681.949195981408,750,10278.383581519956,1447.6677695820702,697.595388058895,20805.641013865028,None,Low,Travel,True,Good,True,Reduce Expenses
62,Suburban,Married,4,Employed,Part-Time,7818.713103152997,15,0.0,632,13366.475350448174,1450.569920697877,466.5192113976837,25396.06312402402,Stocks,High,Healthcare,True,Average,True,Increase Savings
59,Rural,Single,3,Employed,Part-Time,3903.2055928670397,26,7122.788166135975,600,11908.562143898396,1699.7672467234684,647.2497425012923,30364.824741164164,None,Low,Retirement,False,Average,True,Invest in Stocks
43,Rural,Single,4,Self-Employed,Part-Time,3832.903606470765,20,36652.580492769004,399,10002.147259872507,774.4225098212286,1156.3234908152,30830.146809934507,Real Estate,High,Save for House,False,Average,False,Reduce Expenses
54,Suburban,Divorced,4,Student,Full-Time,6611.841889050764,17,16181.393386294467,577,11730.391809487975,1370.1974488126884,595.6555532826137,32195.460282159416,Real Estate,Low,Save for House,False,Average,True,Reduce Expenses
44,Suburban,Widowed,0,Unemployed,Contract,3211.452502624131,11,16375.61402038359,461,13853.329230124447,1294.7259785360725,1349.8983440796392,33469.321249524335,Bonds,High,Healthcare,False,Average,True,Reduce Expenses
22,Urban,Married,4,Employed,Contract,9140.393695148461,25,28553.68122267881,712,7141.5727957025965,1171.648920363142,674.9634298756293,24278.685497541464,Real Estate,Low,Healthcare,True,Average,True,Invest in Stocks
59,Urban,Married,4,Self-Employed,Part-Time,4984.394527662313,15,28108.029380211898,309,7313.010906141801,1377.9192567832451,249.16054469430378,4213.66103425248,Stocks,High,Retirement,False,Average,True,Reduce Expenses
28,Urban,Divorced,2,Unemployed,Part-Time,5586.316587252053,24,46089.1314781798,573,14075.02810196308,1208.8250689421377,707.5779035012827,29212.793330072614,Bonds,Medium,Retirement,True,Average,False,Increase Savings
30,Suburban,Single,4,Student,Full-Time,7739.551225710987,28,29468.657041047183,640,4331.056586720691,1933.8870109863396,868.1934870844365,11765.748001316266,Stocks,Medium,Retirement,False,Good,False,Increase Savings
58,Rural,Divorced,0,Self-Employed,Contract,159.24344626501806,3,13395.73102097683,837,6395.505741196993,1591.6326898646403,920.9106060084524,35785.04715753078,Real Estate,Medium,Travel,False,Average,True,Reduce Expenses
51,Suburban,Single,2,Unemployed,Full-Time,3566.965847985276,8,20825.548875134587,595,15185.114292288674,1483.1258502546077,1172.358228216633,14854.158025528981,Cryptocurrency,Low,Retirement,False,Poor,False,Reduce Expenses
55,Urban,Widowed,1,Employed,Contract,2645.6493245361385,13,31611.56493295885,356,4460.6893196941755,1295.936089204503,997.8372295399937,23495.37264510717,None,High,Healthcare,False,Poor,False,Reduce Expenses
57,Rural,Divorced,1,Retired,Contract,5243.636614563303,20,34425.03341403221,402,11353.918607214508,1872.3173861422802,794.46655228289,5537.56009670998,Real Estate,Medium,Education,False,Good,False,Increase Savings
50,Urban,Divorced,4,Employed,Full-Time,5946.032198969178,3,6460.642131707858,584,1702.0622790559264,2227.464884872749,809.7611084128141,28293.371473274754,Real Estate,Low,Healthcare,False,Poor,True,Increase Savings
51,Rural,Married,2,Retired,Full-Time,5918.022528240198,15,30046.748794817246,438,8362.281293296819,2134.982561211631,348.28872028881835,28264.779326722502,Cryptocurrency,Medium,Healthcare,True,Poor,True,Increase Savings
44,Suburban,Divorced,3,Self-Employed,Intern,4214.0652368484225,14,46506.97373547744,469,13959.92086324538,847.4940233187793,709.9770613867995,9587.620820876173,Real Estate,High,Healthcare,False,Average,True,Increase Savings
53,Urban,Single,1,Unemployed,Part-Time,5798.172700521721,26,17398.687063631554,607,15965.990241246476,1365.2796377840316,880.0876985797898,31543.445288776995,None,Medium,Save for House,False,Poor,True,Invest in Stocks
43,Suburban,Single,2,Unemployed,Intern,6892.718350420003,19,20169.653935432536,313,0.0,2006.8421158168721,365.13715687586557,9609.590863363956,None,Medium,Education,False,Good,True,Invest in Stocks
68,Suburban,Divorced,1,Unemployed,Intern,4614.2948533623485,0,6118.062310329151,698,15201.426520431603,1566.959420099606,1045.2318296943827,18225.50080076679,Cryptocurrency,High,Travel,False,Average,False,Invest in Stocks
42,Suburban,Single,2,Student,Intern,3603.7306054932246,16,4071.88975999188,369,18177.399895275074,1450.7518345739534,1566.8816295661059,0.0,Cryptocurrency,Low,Travel,False,Good,True,Increase Savings
36,Rural,Divorced,4,Employed,Contract,7656.537617150089,13,20173.01714124754,846,7861.084904098125,1560.4998818113559,836.2392254320698,33240.37346277608,Bonds,Low,Retirement,False,Poor,True,Reduce Expenses
38,Suburban,Widowed,2,Retired,Part-Time,6746.410509008122,27,31821.3855103514,600,4504.109604499404,1236.7520331132482,586.0139884100652,20474.591762098884,Real Estate,Low,Education,False,Poor,True,Increase Savings
48,Suburban,Married,2,Student,Contract,6840.916389935341,28,15518.856900218343,422,8196.161060395136,1131.6763102563295,288.1212184239575,14644.286277660292,None,Medium,Travel,False,Average,False,Reduce Expenses
46,Rural,Widowed,0,Self-Employed,Part-Time,6425.887194332467,20,36584.76764612392,582,8495.10321765356,1134.3339160330836,766.4530612233814,24760.526691177936,Real Estate,Medium,Save for House,False,Poor,True,Invest in Stocks
26,Suburban,Widowed,4,Self-Employed,Part-Time,4305.905152566782,26,33617.03915939447,431,14320.773220046136,1306.0199647770764,1270.4375386661452,24981.14695928662,Real Estate,High,Retirement,False,Poor,False,Invest in Stocks
36,Suburban,Married,3,Student,Contract,4277.160853164012,6,14507.794771218907,717,17997.453367860377,1772.1292788066876,627.1373425062852,16823.838116593088,None,High,Save for House,True,Poor,False,Increase Savings
43,Suburban,Married,1,Retired,Part-Time,3072.6196412773406,16,30951.407313430493,394,7459.277817375379,2249.1314940358475,486.97163253390045,14939.878415286352,Bonds,High,Education,True,Good,False,Invest in Stocks
42,Rural,Married,2,Self-Employed,Full-Time,4312.983138674492,18,18059.886958221265,734,15305.893202124345,1153.9844395267116,573.5229352604432,11373.495379588909,Bonds,Low,Retirement,False,Good,False,Increase Savings
57,Rural,Divorced,2,Employed,Intern,9487.9536935341,18,21394.249040647366,486,3606.7349079512996,1654.161950614161,650.2613209433214,14238.583940129485,Stocks,High,Healthcare,False,Average,True,Reduce Expenses
60,Urban,Single,4,Self-Employed,Full-Time,5207.024739985434,7,36107.877968947,633,15202.28524997205,1022.2623649455273,674.1103888777716,11727.84066332118,Bonds,Medium,Travel,False,Good,True,Invest in Stocks
46,Suburban,Divorced,0,Retired,Part-Time,4662.64230811697,23,56580.25994803962,835,11497.91117687263,990.2983466521214,1212.0473027249236,35860.914958810026,Bonds,Low,Healthcare,True,Average,False,Invest in Stocks
42,Rural,Single,1,Employed,Contract,3842.8016450829964,20,0.0,373,8312.885655053653,1483.3819559589658,1146.5301474431494,18836.726435177487,None,High,Save for House,True,Good,True,Reduce Expenses
36,Suburban,Divorced,3,Student,Contract,6686.526859133582,29,15045.031709408086,783,9217.116894490913,977.8584176265928,913.5095022832834,13967.711710589509,Stocks,High,Education,False,Average,True,Increase Savings
21,Rural,Single,2,Retired,Contract,4228.274908694792,2,37403.901065997066,601,14254.544561222814,1572.5041484044766,308.5482348125747,14234.853146472517,Cryptocurrency,Medium,Retirement,False,Average,False,Reduce Expenses
62,Rural,Single,0,Employed,Part-Time,1777.8895257364434,25,16336.383546995667,389,11522.870991699461,579.9880348527383,444.96286535354426,28239.854660647557,Cryptocurrency,Medium,Retirement,False,Good,False,Invest in Stocks
37,Rural,Widowed,1,Employed,Full-Time,5365.517684191393,26,13559.564553737117,668,10154.213038016454,1573.8384086720737,646.5159361825905,15117.502247693435,Stocks,Medium,Save for House,False,Poor,True,Reduce Expenses
63,Urban,Divorced,1,Employed,Part-Time,38.12547357344647,14,45015.33768872058,549,5794.232993199793,1342.8824260314907,1578.9186759747622,18731.93946795574,Bonds,Medium,Education,False,Good,True,Reduce Expenses
18,Suburban,Married,3,Retired,Intern,4936.251479438813,6,19087.452913439978,666,0.0,1640.7964705738345,815.9720719172428,20696.39874331118,Stocks,Medium,Save for House,False,Good,False,Reduce Expenses
28,Rural,Divorced,4,Unemployed,Intern,2034.2759224170209,10,31809.47104946726,603,5724.000460760099,2048.6500160826245,494.12470065797174,14519.538429796346,Bonds,Medium,Travel,False,Good,True,Reduce Expenses
21,Suburban,Married,1,Self-Employed,Intern,5329.2964523572355,13,15359.961490722368,772,3330.3808598746646,1648.9655481027278,525.3870924907942,16612.231387020565,Real Estate,Low,Education,False,Average,False,Invest in Stocks
24,Rural,Divorced,1,Unemployed,Intern,5268.9807533476,16,0.0,596,16675.388073468715,979.3437082039768,327.5977004460368,25831.84135012167,None,High,Travel,False,Good,True,Invest in Stocks
45,Suburban,Widowed,3,Self-Employed,Full-Time,2529.927481246631,27,12333.47976494243,401,9386.259346333527,1109.3129260910591,1282.792085617699,32111.145009571534,Cryptocurrency,Medium,Save for House,False,Poor,True,Increase Savings
53,Suburban,Single,2,Retired,Part-Time,6944.191172381521,26,30256.4905455084,751,10343.101313627414,1629.9698802565526,1027.0549482602078,15658.06305206866,Real Estate,High,Retirement,False,Average,False,Increase Savings
24,Rural,Married,4,Self-Employed,Part-Time,4570.338230713754,18,22894.734064005504,595,4031.4560735917867,1394.8403604206796,1217.8678662967066,0.0,None,High,Retirement,False,Average,True,Invest in Stocks
37,Suburban,Single,3,Retired,Contract,7035.862701487957,6,8032.083513502463,368,0.0,1297.9081900694912,946.394931823025,30026.122300824012,None,Medium,Retirement,True,Poor,False,Increase Savings
52,Urban,Single,2,Employed,Full-Time,3989.8169495710877,11,50958.07403308598,339,8483.835733458052,755.5059572964803,1033.0716654778998,28531.692974974176,Stocks,High,Travel,False,Poor,False,Invest in Stocks
68,Urban,Single,3,Student,Part-Time,4258.56093203422,24,21768.4307674749,350,11843.836986889612,2503.9158244763757,712.5979056918125,26945.872923183066,Stocks,Low,Save for House,True,Poor,False,Invest in Stocks
68,Suburban,Widowed,3,Unemployed,Full-Time,2148.8430565114772,29,5069.599767423011,400,4372.578463675836,2206.0516194412985,1007.0153334950247,27086.732905991506,None,Medium,Healthcare,False,Average,True,Invest in Stocks
56,Suburban,Divorced,3,Unemployed,Part-Time,5284.9069199108835,5,39492.686176044655,823,22346.4052296975,1367.0206041788254,945.6633113672307,9136.63798771045,Stocks,High,Travel,True,Good,False,Increase Savings
38,Rural,Single,0,Retired,Full-Time,4464.388829325575,13,33749.04308144405,435,1678.5264512104077,1018.0028221600329,745.5468871487489,10140.932950236243,Stocks,Medium,Travel,True,Average,False,Increase Savings
61,Rural,Widowed,3,Self-Employed,Part-Time,5645.735943398878,16,11600.985599444622,329,10510.09498156939,2281.8330653506196,913.4494199371928,18756.22100911658,None,High,Retirement,False,Good,False,Increase Savings
18,Suburban,Widowed,2,Self-Employed,Full-Time,3544.0931965434365,29,29812.6164268216,313,8556.62622698208,1758.0080842060574,1008.6242910403258,37251.61852614276,Real Estate,High,Retirement,False,Poor,False,Increase Savings
54,Suburban,Widowed,2,Student,Contract,6028.09467783122,1,31858.207004042146,495,10078.271706156685,1293.8911792350018,1032.9621330788877,17635.76618822412,None,Medium,Retirement,True,Good,False,Increase Savings
63,Suburban,Divorced,1,Employed,Intern,5361.851868205452,23,26935.119720169096,403,16276.213726659542,1212.9008717641311,924.7166999607741,15479.015624334774,Bonds,High,Healthcare,True,Good,True,Invest in Stocks
59,Suburban,Married,0,Self-Employed,Full-Time,5970.651989686326,4,21947.81584509188,319,18049.29990788796,1816.6735991377384,975.2890883665839,17534.1616411098,Cryptocurrency,Low,Healthcare,True,Good,False,Increase Savings
20,Urban,Single,2,Self-Employed,Part-Time,5975.158387149901,8,0.0,437,11101.205438966052,2188.031468050849,783.9761602451258,20654.731001067852,Real Estate,Medium,Travel,False,Average,True,Increase Savings
51,Suburban,Widowed,0,Employed,Intern,4821.029771551648,16,15149.290900636912,373,9726.931113083294,1818.9314442118687,875.2712887810985,11584.639903165882,Stocks,Medium,Retirement,False,Poor,False,Increase Savings
30,Rural,Married,1,Student,Full-Time,299.131617631715,22,19206.28201030317,553,767.5532354427214,1752.9278662008267,510.03613170430634,29330.24221924685,None,Low,Retirement,True,Average,True,Reduce Expenses
33,Urban,Married,0,Self-Employed,Part-Time,5975.274491238622,1,11249.5574648159,619,16505.979060949117,1467.0924469945244,765.3771510638303,17149.311003297615,Real Estate,Low,Travel,True,Poor,False,Invest in Stocks
51,Suburban,Widowed,2,Retired,Contract,6015.00576520125,19,14656.310742719801,799,14379.024629498363,1082.9677910528926,872.7409951221393,7129.567116172235,Cryptocurrency,Medium,Retirement,True,Poor,True,Invest in Stocks
41,Rural,Divorced,4,Employed,Contract,3450.448372809232,13,30522.60693409879,848,12061.220698406862,1515.461036030412,594.0219327811157,11609.342038326746,Bonds,Medium,Save for House,True,Average,False,Increase Savings
30,Urban,Married,0,Self-Employed,Part-Time,2241.2375578968076,16,12519.456806410806,346,8836.369701940504,252.34434446538648,903.7386410172231,19206.664069522536,Real Estate,Low,Save for House,False,Good,False,Invest in Stocks
23,Suburban,Divorced,0,Student,Full-Time,5959.05033257236,6,0.0,772,4615.4637521836785,2211.12692272803,318.2720561428596,20453.672705905603,Real Estate,High,Travel,True,Average,True,Reduce Expenses
56,Suburban,Divorced,4,Unemployed,Intern,3401.5067929765655,16,10612.57277858058,619,8387.675559202587,2064.376377141175,1661.2435594489602,20197.867070033128,Bonds,Low,Save for House,True,Poor,True,Invest in Stocks
19,Suburban,Married,3,Retired,Intern,3570.605282420156,26,11966.244351429908,383,16328.205246150577,1370.0145298911052,1032.196817939011,20247.432180876323,Stocks,Medium,Travel,False,Good,False,Reduce Expenses
28,Suburban,Married,4,Retired,Part-Time,3739.4967406615733,4,17571.629856103373,547,3536.264934272742,1078.559493846329,736.9859664354449,13953.104247508507,Bonds,High,Travel,False,Good,False,Increase Savings
24,Urban,Married,3,Retired,Full-Time,4988.422312763342,19,1598.595548205696,741,11105.117487348525,1393.7535956450108,398.8178084746837,22790.783193436164,Cryptocurrency,Medium,Retirement,False,Average,False,Increase Savings
24,Rural,Divorced,4,Retired,Intern,7017.3037389048095,26,15340.428300376307,819,11893.152266890813,1369.9295921753182,584.4944559682785,7396.66158631952,Bonds,High,Travel,True,Good,True,Reduce Expenses
56,Suburban,Divorced,0,Unemployed,Full-Time,3203.2594411064556,12,6847.093882103816,783,5246.8262383111305,777.6280800481518,1326.277155863515,17480.20374534298,Real Estate,Medium,Education,True,Good,True,Reduce Expenses
56,Urban,Married,3,Unemployed,Intern,7313.864760238677,11,31693.207680940126,595,9638.594798082704,1886.715277892916,897.5024059283759,6867.747431147593,Real Estate,Low,Save for House,True,Good,False,Increase Savings
29,Urban,Widowed,3,Unemployed,Intern,5880.455102947943,5,17096.91751613089,751,5810.280604145691,1989.6636197800158,1467.4406745493086,28844.724459143938,Real Estate,High,Retirement,True,Good,True,Reduce Expenses
68,Rural,Widowed,4,Unemployed,Contract,1560.4926771357004,20,28213.528173099934,694,12028.079705939404,1283.4774535192737,593.3562612132391,14046.245655842493,Stocks,High,Save for House,False,Poor,False,Reduce Expenses
39,Urban,Divorced,0,Student,Part-Time,8885.528225500962,6,24152.178881673335,508,10908.192298587339,1662.486133932973,1416.7539230715543,16478.526180470362,Cryptocurrency,Low,Retirement,False,Poor,False,Reduce Expenses
68,Urban,Widowed,0,Self-Employed,Full-Time,2536.6194371129236,11,731.4400742241342,774,6583.808648504308,1874.42285792119,641.3116050304109,19889.593405608455,Real Estate,Low,Retirement,True,Average,True,Invest in Stocks
68,Rural,Married,0,Unemployed,Intern,6553.290604625169,24,19364.60703682421,382,9669.837001611922,1685.8207248077929,890.7923043322448,34227.32449646037,Cryptocurrency,High,Retirement,True,Good,False,Invest in Stocks
69,Urban,Divorced,3,Unemployed,Full-Time,3181.6676794113623,11,45048.265189469224,516,9203.667989691576,1350.6807787929902,699.1120631350409,25391.699046527036,Bonds,High,Retirement,True,Average,True,Reduce Expenses
20,Urban,Widowed,3,Student,Full-Time,5147.643605513754,13,0.0,477,11027.080192142252,1666.6764157677658,845.9011374531912,21534.871275314537,Bonds,Medium,Travel,False,Poor,True,Reduce Expenses
30,Rural,Divorced,3,Employed,Part-Time,3436.0676743372696,17,34217.70131562659,670,11089.882219678722,926.7628756788705,766.9488251048599,26967.085237715502,Real Estate,Low,Save for House,False,Average,True,Reduce Expenses
47,Urban,Widowed,0,Student,Intern,7517.854880061272,5,21479.69544931913,763,19267.40156134866,1091.125365828751,1049.0351923794651,1024.5593941005827,Bonds,Low,Healthcare,False,Average,False,Invest in Stocks
27,Rural,Widowed,1,Employed,Part-Time,4325.402796418376,5,0.0,565,6930.2169247065285,1374.4639580286766,729.4185564504288,20230.389530877706,Cryptocurrency,High,Travel,True,Good,False,Reduce Expenses
69,Suburban,Single,1,Retired,Full-Time,4338.315899127493,23,28601.242855996228,735,8706.655653768554,2175.444589719676,1274.7104823485859,20560.77524965309,Cryptocurrency,Low,Healthcare,True,Poor,True,Invest in Stocks
26,Suburban,Widowed,3,Student,Full-Time,4769.1819743670585,26,35051.81597017366,751,3137.323810183124,1252.0612118714957,1009.438215694051,20642.318012911386,Cryptocurrency,Low,Healthcare,False,Average,False,Increase Savings
23,Suburban,Single,3,Retired,Full-Time,8525.288820643898,25,19085.137528873893,671,12370.53753020267,1505.1183974147054,806.3117972481162,0.0,Real Estate,High,Travel,False,Average,True,Invest in Stocks
61,Suburban,Married,0,Employed,Contract,3243.531883610347,13,24607.477019853934,511,18333.377388072156,1633.7327076248353,376.960824547341,22112.347970034196,Stocks,High,Travel,True,Poor,False,Increase Savings
19,Urban,Single,0,Student,Contract,1855.5963044413743,20,47335.88766942803,665,16879.616682447282,1638.3508056310766,735.2260306485911,17108.36026978948,Real Estate,Low,Healthcare,False,Average,False,Increase Savings
61,Suburban,Divorced,1,Employed,Full-Time,4517.0515939961715,29,10918.733779757667,433,4317.663960769492,1801.2461602812518,1014.6675875483968,6132.90871006849,Bonds,Medium,Education,True,Good,True,Increase Savings
33,Rural,Married,1,Employed,Full-Time,5020.291990681003,4,47420.23012280025,831,11631.106925775375,2383.7706399903823,253.20400724848287,34181.17420475122,Stocks,High,Education,False,Poor,False,Reduce Expenses
30,Rural,Single,4,Retired,Intern,5625.564539901473,15,44626.8246295406,666,21039.37156648592,699.711978910676,875.2936304978653,27110.029400584546,Cryptocurrency,Medium,Healthcare,False,Average,False,Invest in Stocks
65,Rural,Married,0,Employed,Contract,3748.8478338866516,25,120.60080103178552,675,7759.755863668674,1793.672678894544,1427.72088317262,21919.499325786237,Stocks,Low,Retirement,True,Average,True,Increase Savings
30,Rural,Widowed,2,Self-Employed,Full-Time,6267.361838930258,3,21853.11484132115,494,3807.978848590382,1809.970016431357,802.7478294802951,22282.552471678202,None,Medium,Healthcare,True,Average,True,Invest in Stocks
39,Suburban,Married,4,Unemployed,Part-Time,4853.282575136398,26,21003.984926793953,708,3118.8081138590787,1842.685830061271,687.919937616319,19036.29148649043,Real Estate,High,Healthcare,True,Poor,False,Increase Savings
36,Rural,Widowed,0,Student,Part-Time,4505.528817258099,29,39401.15637722793,844,10506.319005242009,1470.7485100011336,314.35021980254265,25553.24308726211,Bonds,Low,Healthcare,False,Average,True,Invest in Stocks
43,Suburban,Divorced,2,Retired,Contract,5908.60838850156,8,37536.18449846405,625,8420.461625333874,660.7149785009265,662.8518933707087,7072.346721811931,Bonds,Low,Healthcare,False,Good,False,Reduce Expenses
31,Rural,Widowed,2,Unemployed,Full-Time,6424.6012011784715,2,42652.3912963395,327,7695.821634734257,1774.4056488380797,838.8907704041309,33589.60064040209,Real Estate,Medium,Healthcare,True,Poor,True,Invest in Stocks
48,Rural,Widowed,3,Retired,Part-Time,4583.410307612863,7,0.0,300,17733.236606615108,1973.6166407527985,847.7879541656281,41244.16968540041,None,Medium,Education,False,Poor,False,Increase Savings
46,Suburban,Widowed,3,Self-Employed,Full-Time,1276.1179864510927,10,40657.3357053172,573,19921.764130781427,196.89403717818413,733.2467750503326,16303.023740175646,Cryptocurrency,High,Save for House,True,Good,True,Reduce Expenses
62,Suburban,Single,2,Unemployed,Intern,7265.5070115223225,27,28518.747525003622,422,6604.4280575431685,2320.308492486828,772.1319465893968,19030.25771496592,None,High,Save for House,False,Good,False,Invest in Stocks
59,Urban,Divorced,2,Student,Intern,2755.506506516938,13,0.0,658,6345.724865508411,1796.1036808545518,957.5234091394959,639.6303278050727,Bonds,Low,Save for House,True,Poor,False,Reduce Expenses
39,Urban,Married,4,Employed,Contract,6447.0800155622055,12,39696.238850651636,710,12042.29262974923,1220.1358636762252,1057.5709088145686,0.0,Stocks,Low,Healthcare,False,Poor,True,Invest in Stocks
24,Urban,Widowed,2,Employed,Full-Time,4374.89681557205,3,3393.6173619239635,708,14618.98440349075,2449.7782281391237,1225.3535866024915,24148.632824279914,Cryptocurrency,Medium,Healthcare,False,Average,True,Reduce Expenses
